artist,title,start_date,end_date,low_estimate,high_estimate,price,auction_site,year,artwork_type,edition,height_cm,width_cm,currency,low_estimate_USD,high_estimate_USD,price_USD
Pablo Picasso,"La Fête de la Patronne, ces Dames médisent de Degas, réduit à un Tiers de Profil (The Feast of the Patron Saint, these Ladies slander Degas, reduced to a Third Party in Profile), plate 127 from Séries 156 (Bl. 1982, Ba. 1992)",2021-06-14T17:00:00,2021-06-15T17:00:00,2000.0,3000.0,4032.0,Phillips,1971.0,Etching,,36.5,49.0,£,2821.99,4232.98,5689.13
Pablo Picasso,"Femme aux trois Profils, en Chemise et en Bottines, et Femme nue songeant (Woman with Three Profiles, in a Shirt and Boots, and a Nude Woman Thinking), plate 142 from Séries 156 (Bl. 1996, Ba. 2006)",2021-06-14T17:00:00,2021-06-15T17:00:00,2000.0,3000.0,3528.0,Phillips,1971.0,Etching,,36.5,49.4,£,2821.99,4232.98,4977.99
Pablo Picasso,"La Jeune artiste (The Young Artist) (Bl. 609, M. 150)",2021-06-14T17:00:00,2021-06-15T17:00:00,3000.0,4000.0,3780.0,Phillips,1949.0,Lithograph,,39.5,29.8,£,4232.98,5643.98,5333.56
Pablo Picasso,"Sable mouvant (Quicksand) (Bl. 1183-1192, Ba. 1152-1161, C. 136)",2021-06-14T17:00:00,2021-06-15T17:00:00,6000.0,8000.0,7560.0,Phillips,1966.0,aquatint,255.0,38.1,27.9,£,8465.97,11287.96,10667.12
Pablo Picasso,"Lysistrata (Bl. 267-272, Ba. 387-392, C. 24)",2021-06-14T17:00:00,2021-06-15T17:00:00,2500.0,3500.0,3024.0,Phillips,1934.0,etching,1500.0,24.0,2.0,£,3527.49,4938.48,4266.85
Pablo Picasso,Nu couché et musicien,2021-06-08T10:00:00,2021-06-08T10:00:00,9000000.0,14000000.0,11745000.0,Phillips,1967.0,oil,,50.0,61.0,HK$,1159913.38,1804309.7,1513686.96
Pablo Picasso,"Deux femmes (Two Women) (Bl. 1203, Ba. 1188)",2021-04-20T20:00:00,2021-04-22T18:00:00,2500.0,3500.0,3780.0,Phillips,1965.0,Drypoint,,29.2,41.3,$,2500.0,3500.0,3780.0
Pablo Picasso,"Dans l'atelier (In The Workshop) (Bl. 1219, Ba. 1201)",2021-04-20T20:00:00,2021-04-22T18:00:00,4000.0,6000.0,8190.0,Phillips,1965.0,Aquatint,,32.1,47.0,$,4000.0,6000.0,8190.0
Pablo Picasso,"Raphaël et la Fornarina V: avec voyeur écartant le rideau (Raphael and Fornarina, With Voyeur Pulling Back the Curtain), pl. 300, from 347 Series (Bl. 1780, Ba. 1797)",2021-04-20T20:00:00,2021-04-22T18:00:00,2500.0,3500.0,5292.0,Phillips,1968.0,Etching,,41.3,49.5,$,2500.0,3500.0,5292.0
Pablo Picasso,"Quatre femmes nues et tête sculptée (Four Nude Women and a Carved Head), plate 82 from La Suite Vollard (Bl. 219, Ba. 424)",2021-04-20T20:00:00,2021-04-22T18:00:00,20000.0,30000.0,32760.0,Phillips,1934.0,Etching,260.0,22.2,31.1,$,20000.0,30000.0,32760.0
Pablo Picasso,Le Peintre,2021-04-16T13:30:00,2021-04-16T21:00:00,180000.0,250000.0,201600.0,Phillips,1970.0,graphite,,21.6,27.8,£,248138.97,344637.45,277915.64
Pablo Picasso,"Vallauris. Peinture et Lumiere. Xᵉ Anniversaire (Vallauris. Painting and Light. 10th Anniversary) (Bl. 1850, Ba. 1353)",2021-04-20T20:00:00,2021-04-22T18:00:00,4000.0,6000.0,11970.0,Phillips,1964.0,Linocut,,63.8,53.3,$,4000.0,6000.0,11970.0
Pablo Picasso,Deux personnages,2020-12-08T00:00:00,2020-12-08T01:00:00,1200000.0,1800000.0,2147500.0,Phillips,1939.0,oil,,41.0,33.0,$,1200000.0,1800000.0,2147500.0
Pablo Picasso,"Le Bain, plate 12 from La Suite des Saltimbanques (The Bath, from The Acrobats Suite)",2020-12-04T17:00:00,2020-12-11T19:00:00,5000.0,8000.0,4410.0,Phillips,1905.0,Drypoint,250.0,34.0,28.6,$,5000.0,8000.0,4410.0
Pablo Picasso,Jacqueline au chevalet (Jacqueline at the Easel),2020-12-04T17:00:00,2020-12-11T19:00:00,30000.0,50000.0,37800.0,Phillips,1956.0,,,,,$,30000.0,50000.0,37800.0
Pablo Picasso,Personnage endormi et femme accroupie (VIII),2020-12-08T15:00:00,2020-12-08T19:00:00,150000.0,200000.0,151200.0,Phillips,1947.0,ink,,50.8,65.8,$,150000.0,200000.0,151200.0
Pablo Picasso,Le Peintre,2021-04-16T13:30:00,2021-04-16T21:00:00,180000.0,250000.0,201600.0,Phillips,1970.0,graphite,,21.6,27.8,£,248138.97,344637.45,277915.64
Pablo Picasso,Jacqueline au chevalet (Jacqueline at the Easel),2020-12-04T17:00:00,2020-12-11T19:00:00,30000.0,50000.0,37800.0,Phillips,1956.0,,,,,$,30000.0,50000.0,37800.0
Pablo Picasso,"Le Bain, plate 12 from La Suite des Saltimbanques (The Bath, from The Acrobats Suite)",2020-12-04T17:00:00,2020-12-11T19:00:00,5000.0,8000.0,4410.0,Phillips,1905.0,Drypoint,250.0,34.0,28.6,$,5000.0,8000.0,4410.0
Pablo Picasso,Personnage endormi et femme accroupie (VIII),2020-12-08T15:00:00,2020-12-08T19:00:00,150000.0,200000.0,151200.0,Phillips,1947.0,ink,,50.8,65.8,$,150000.0,200000.0,151200.0
Pablo Picasso,Le Peintre,2021-04-16T13:30:00,2021-04-16T21:00:00,180000.0,250000.0,201600.0,Phillips,1970.0,graphite,,21.6,27.8,£,248138.97,344637.45,277915.64
Pablo Picasso,Le Crapaud (The Toad),2020-10-22T14:00:00,2020-10-22T21:00:00,30000.0,50000.0,35280.0,Phillips,1949.0,Lithograph,50.0,49.8,65.4,$,30000.0,50000.0,35280.0
Pablo Picasso,Le Crapaud (The Toad),2020-10-22T14:00:00,2020-10-22T21:00:00,30000.0,50000.0,35280.0,Phillips,1949.0,Lithograph,50.0,49.8,65.4,$,30000.0,50000.0,35280.0
Pablo Picasso,Tête de homme à la pipe (Head of a Man with a Pipe),2020-10-22T14:00:00,2020-10-22T21:00:00,10000.0,15000.0,21420.0,Phillips,1912.0,Etching,100.0,13.0,10.8,$,10000.0,15000.0,21420.0
Pablo Picasso,A Pablo Picasso (To Pablo Picasso),2020-10-22T14:00:00,2020-10-22T21:00:00,6000.0,8000.0,13860.0,Phillips,1945.0,etching,65.0,20.3,6.0,$,6000.0,8000.0,13860.0
Pablo Picasso,Tête de homme à la pipe (Head of a Man with a Pipe),2020-10-22T14:00:00,2020-10-22T21:00:00,10000.0,15000.0,21420.0,Phillips,1912.0,Etching,100.0,13.0,10.8,$,10000.0,15000.0,21420.0
Pablo Picasso,"Rembrandt et femme au voile (Rembrandt and Woman with Veil), plate 36 from La Suite Vollard",2020-10-22T14:00:00,2020-10-22T21:00:00,6000.0,8000.0,7560.0,Phillips,1934.0,Etching,260.0,27.9,19.7,$,6000.0,8000.0,7560.0
Pablo Picasso,"Dans l'atelier: peintre, modèle et spectatrice (In the Studio: Painter, Model and Spectator)",2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,4000.0,4750.0,Phillips,1963.0,Etching,150.0,11.2,23.6,£,3899.75,5199.67,6174.6
Pablo Picasso,"Peintre avec une sculpture sur une sellette, une femme nue et un spectateur (Painter with a Sculpture on a Stand, a Nude Woman and a Spectator)",2020-09-10T12:00:00,2020-09-10T19:00:00,4000.0,6000.0,6875.0,Phillips,1963.0,Etching,,31.2,41.6,£,5199.67,7799.5,8936.93
Pablo Picasso,Étreinte VI (Embrace VI),2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,5000.0,6250.0,Phillips,1963.0,Etching,,31.4,41.5,£,3899.75,6499.58,8124.48
Pablo Picasso,Peintre avec un modèle barbu et une spectatrice (Painter with a Bearded Model and a Spectator),2020-09-10T12:00:00,2020-09-10T19:00:00,3500.0,5000.0,7500.0,Phillips,1963.0,Etching,,31.3,41.5,£,4549.71,6499.58,9749.38
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,5000.0,6875.0,Phillips,1923.0,Lithograph,,26.3,17.0,£,3899.75,6499.58,8936.93
Pablo Picasso,"Le Bain, plate 12 from La Suite des Saltimbanques (The Bath, from The Acrobats Suite)",2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,5000.0,5625.0,Phillips,1905.0,Drypoint,250.0,34.2,28.9,£,3899.75,6499.58,7312.03
Pablo Picasso,Variation sur le Déjeuner sur l'herbe de Manet (Variation on Manet's Lunch on the Grass),2020-09-10T12:00:00,2020-09-10T19:00:00,10000.0,15000.0,25000.0,Phillips,1961.0,Linocut,50.0,53.2,64.1,£,12999.17,19498.75,32497.92
Pablo Picasso,La Femme au collier (Woman with a Necklace),2020-07-24T08:00:00,2020-07-24T18:00:00,18000.0,25000.0,35000.0,Phillips,1947.0,Lithograph,,58.4,40.6,$,18000.0,25000.0,35000.0
Pablo Picasso,La Femme au collier (Woman with a Necklace),2020-07-24T08:00:00,2020-07-24T18:00:00,18000.0,25000.0,35000.0,Phillips,1947.0,Lithograph,,58.4,40.6,$,18000.0,25000.0,35000.0
Pablo Picasso,"Minotaure caressant une femme (Minotaur Caressing a Woman), plate 84 from La Suite Vollard",2020-07-24T08:00:00,2020-07-24T18:00:00,10000.0,15000.0,10000.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,10000.0,15000.0,10000.0
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T08:00:00,2020-07-24T18:00:00,6000.0,8000.0,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,$,6000.0,8000.0,8750.0
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T08:00:00,2020-07-24T18:00:00,6000.0,8000.0,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,$,6000.0,8000.0,8750.0
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,5000.0,6875.0,Phillips,1923.0,Lithograph,,26.3,17.0,£,3899.75,6499.58,8936.93
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T08:00:00,2020-07-24T18:00:00,6000.0,8000.0,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,$,6000.0,8000.0,8750.0
Pablo Picasso,Exposition Vallauris,2020-06-05T16:00:00,2020-06-15T18:00:00,2000.0,4000.0,3750.0,Phillips,1961.0,Linocut,,63.5,53.0,$,2000.0,4000.0,3750.0
Pablo Picasso,Joie de vivre (Joy of living),2020-06-05T16:00:00,2020-06-15T18:00:00,5000.0,7000.0,11250.0,Phillips,1956.0,oil,,,,$,5000.0,7000.0,11250.0
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T12:00:00,2020-09-10T19:00:00,3000.0,5000.0,6875.0,Phillips,1923.0,Lithograph,,26.3,17.0,£,3899.75,6499.58,8936.93
Pablo Picasso,"Minotaure attaquant une Amazone (Minotaur Attacking an Amazon), plate 87, from La Suite Vollard",2020-06-05T16:00:00,2020-06-15T18:00:00,8000.0,12000.0,16250.0,Phillips,1933.0,Etching,260.0,19.1,26.7,$,8000.0,12000.0,16250.0
Pablo Picasso,Dans l’atelier (In the Studio),2020-06-05T16:00:00,2020-06-15T18:00:00,3500.0,4500.0,5000.0,Phillips,1966.0,Etching,,31.8,47.0,$,3500.0,4500.0,5000.0
Pablo Picasso,Minotaure violant une femme (Minotaur Raping a Woman),2020-06-05T16:00:00,2020-06-15T18:00:00,2000.0,4000.0,5625.0,Phillips,1933.0,Drypoint,68.0,29.8,36.5,$,2000.0,4000.0,5625.0
Pablo Picasso,Minotaure violant une femme (Minotaur Raping a Woman),2020-06-05T16:00:00,2020-06-15T18:00:00,2000.0,4000.0,5625.0,Phillips,1933.0,Drypoint,68.0,29.8,36.5,$,2000.0,4000.0,5625.0
Pablo Picasso,"Minotaure caressant une femme (Minotaur Caressing a Woman), plate 84 from La Suite Vollard",2020-07-24T08:00:00,2020-07-24T18:00:00,10000.0,15000.0,10000.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,10000.0,15000.0,10000.0
Pablo Picasso,La Minotauromachie,2020-01-23T00:00:00,2020-01-23T02:00:00,800000.0,1200000.0,975000.0,Phillips,1935.0,Etching,,49.8,69.4,£,1051579.95,1577369.93,1281613.07
Pablo Picasso,Les Deux femmes nues (Two Nude Women),2020-01-23T00:00:00,2020-01-23T02:00:00,8000.0,12000.0,7500.0,Phillips,1946.0,Lithograph,,28.0,38.8,£,10515.8,15773.7,9858.56
Pablo Picasso,Femme assise dans un fauteuil,2019-11-14T05:00:00,2019-11-14T07:00:00,5000000.0,7000000.0,4820000.0,Phillips,1948.0,oil,,101.0,81.0,$,5000000.0,7000000.0,4820000.0
Pablo Picasso,"L'Atelier, avec un hibou et un envoyé officiel (The Studio, With an Owl and an Official Envoy), plate 65 from Series 347",2020-01-23T00:00:00,2020-01-23T02:00:00,3000.0,5000.0,13750.0,Phillips,1968.0,Etching,,32.2,40.0,£,3943.42,6572.37,18074.03
Pablo Picasso,"Portrait d’homme (Portrait of a Man), from Notre Dame de vie",2020-01-23T00:00:00,2020-01-23T02:00:00,3500.0,4500.0,8125.0,Phillips,1966.0,Linocut,,34.6,28.6,£,4600.66,5915.14,10680.11
Pablo Picasso,"L'Atelier, avec un hibou et un envoyé officiel (The Studio, With an Owl and an Official Envoy), plate 65 from Series 347",2020-01-23T00:00:00,2020-01-23T02:00:00,3000.0,5000.0,13750.0,Phillips,1968.0,Etching,,32.2,40.0,£,3943.42,6572.37,18074.03
Pablo Picasso,"Repos. Deux filles nues (Two Nudes Resting), plate 97 from Séries 156",2020-01-23T00:00:00,2020-01-23T02:00:00,1500.0,2000.0,2500.0,Phillips,1971.0,Etching,,22.9,30.5,£,1971.71,2628.95,3286.19
Pablo Picasso,Deux femmes. III (Two Women III),2020-01-23T00:00:00,2020-01-23T02:00:00,2500.0,3500.0,3000.0,Phillips,1965.0,Drypoint,,23.0,33.0,£,3286.19,4600.66,3943.42
Pablo Picasso,"Viol, avec un coq (The Rape), from Le Cocu magnifique (The Magnificent Cuckold)",2020-01-23T00:00:00,2020-01-23T02:00:00,2500.0,3500.0,3250.0,Phillips,1966.0,Etching,,22.1,32.0,£,3286.19,4600.66,4272.04
Pablo Picasso,Les Deux femmes nues (Two Nude Women),2020-01-23T00:00:00,2020-01-23T02:00:00,8000.0,12000.0,7500.0,Phillips,1946.0,Lithograph,,28.0,38.8,£,10515.8,15773.7,9858.56
Pablo Picasso,[Tête de femme],2019-10-25T14:00:00,2019-10-26T00:30:00,7000.0,9000.0,11875.0,Phillips,1945.0,Ink,,26.4,18.1,$,7000.0,9000.0,11875.0
Pablo Picasso,[Tête de femme],2019-10-25T14:00:00,2019-10-26T00:30:00,7000.0,9000.0,11875.0,Phillips,1945.0,Ink,,26.4,18.1,$,7000.0,9000.0,11875.0
Pablo Picasso,Toros en Vallauris,2019-10-25T14:00:00,2019-10-26T00:30:00,7000.0,9000.0,7500.0,Phillips,1957.0,Linocut,,64.1,53.3,$,7000.0,9000.0,7500.0
Pablo Picasso,Toros en Vallauris,2019-10-25T14:00:00,2019-10-26T00:30:00,7000.0,9000.0,7500.0,Phillips,1957.0,Linocut,,64.1,53.3,$,7000.0,9000.0,7500.0
Pablo Picasso,Toros Vallauris,2019-10-25T14:00:00,2019-10-26T00:30:00,6000.0,8000.0,10625.0,Phillips,1958.0,Linocut,,65.1,52.7,$,6000.0,8000.0,10625.0
Pablo Picasso,347 Series: plate 338,2019-10-25T14:00:00,2019-10-26T00:30:00,7000.0,10000.0,10625.0,Phillips,1968.0,Etching,,20.6,26.7,$,7000.0,10000.0,10625.0
Pablo Picasso,"Femme au balcon, Affiche 'Oeuvre Gravé' (Woman on the Balcony, Poster for Engraved Artwork)",2019-10-25T14:00:00,2019-10-26T00:30:00,4000.0,6000.0,4375.0,Phillips,1960.0,Lithograph,,61.0,47.6,$,4000.0,6000.0,4375.0
Pablo Picasso,"Quatre femmes nues et tête sculptée (Four Nude Women and a Carved Head), plate 82, from La Suite Vollard",2019-09-12T08:00:00,2019-09-12T14:00:00,15000.0,20000.0,35000.0,Phillips,1934.0,Etching,260.0,22.2,31.5,£,18502.07,24669.43,43171.5
Pablo Picasso,Femme au corsage à fleurs (Woman with Flower Bodice) (Jacqueline Roque),2019-10-25T14:00:00,2019-10-26T00:30:00,30000.0,50000.0,43750.0,Phillips,1957.0,Lithograph,,65.4,50.5,$,30000.0,50000.0,43750.0
Pablo Picasso,"Quatre femmes nues et tête sculptée (Four Nude Women and a Carved Head), plate 82, from La Suite Vollard",2019-09-12T08:00:00,2019-09-12T14:00:00,15000.0,20000.0,35000.0,Phillips,1934.0,Etching,260.0,22.2,31.5,£,18502.07,24669.43,43171.5
Pablo Picasso,Portrait de Jacqueline au chapeau de paille multicolore (Portrait of Jacqueline in a Multicoloured Straw Hat),2019-09-12T08:00:00,2019-09-12T14:00:00,30000.0,50000.0,68750.0,Phillips,1962.0,Linocut,,34.5,26.9,£,37004.14,61673.57,84801.16
Pablo Picasso,Jeune femme au corsage à triangles (Young Woman with Triangle Bodice),2019-09-12T08:00:00,2019-09-12T14:00:00,10000.0,15000.0,28750.0,Phillips,1947.0,Lithograph,,54.0,43.0,£,12334.71,18502.07,35462.3
Pablo Picasso,Portrait de Jacqueline au cheveux lisses (Portrait of Jacqueline with Smooth Hair),2019-09-12T08:00:00,2019-09-12T14:00:00,80000.0,120000.0,112500.0,Phillips,1962.0,Linocut,,63.8,52.7,£,98677.71,148016.57,138765.53
Pablo Picasso,"Quatre femmes nues et tête sculptée (Four Nude Women and a Carved Head), plate 82, from La Suite Vollard",2019-09-12T08:00:00,2019-09-12T14:00:00,15000.0,20000.0,35000.0,Phillips,1934.0,Etching,260.0,22.2,31.5,£,18502.07,24669.43,43171.5
Pablo Picasso,Homme assis (Mardi gras),2019-06-26T23:00:00,2019-06-27T01:00:00,2500000.0,3500000.0,3075000.0,Phillips,1972.0,oil,,129.5,97.2,£,3174602.99,4444444.18,3904761.67
Pablo Picasso,Homme assis (Mardi gras),2019-06-26T23:00:00,2019-06-27T01:00:00,2500000.0,3500000.0,3075000.0,Phillips,1972.0,oil,,129.5,97.2,£,3174602.99,4444444.18,3904761.67
Pablo Picasso,A Diamond and Gold Necklace,2019-05-28T17:00:00,2019-06-11T18:00:00,2000.0,3000.0,4375.0,Phillips,,,,,,$,2000.0,3000.0,4375.0
Pablo Picasso,A Diamond and Gold Necklace,2019-05-28T17:00:00,2019-06-11T18:00:00,2000.0,3000.0,4375.0,Phillips,,,,,,$,2000.0,3000.0,4375.0
Pablo Picasso,Homme assis (Mardi gras),2019-06-26T23:00:00,2019-06-27T01:00:00,2500000.0,3500000.0,3075000.0,Phillips,1972.0,oil,,129.5,97.2,£,3174602.99,4444444.18,3904761.67
Pablo Picasso,Vase de fleurs,2019-06-26T23:00:00,2019-06-27T01:00:00,2500000.0,3500000.0,2415000.0,Phillips,1904.0,oil,,65.0,50.3,£,3174602.99,4444444.18,3066666.48
Pablo Picasso,Homme assis (Mardi gras),2019-06-26T23:00:00,2019-06-27T01:00:00,2500000.0,3500000.0,3075000.0,Phillips,1972.0,oil,,129.5,97.2,£,3174602.99,4444444.18,3904761.67
Pablo Picasso,A Diamond and Gold Necklace,2019-05-28T17:00:00,2019-06-11T18:00:00,2000.0,3000.0,4375.0,Phillips,,,,,,$,2000.0,3000.0,4375.0
Pablo Picasso,A Diamond and Gold Necklace,2019-05-28T17:00:00,2019-06-11T18:00:00,2500.0,3500.0,2500.0,Phillips,,,,,,$,2500.0,3500.0,2500.0
Pablo Picasso,Femme nue devant une statue (Naked Woman in Front of a Statue),2019-05-25T14:00:00,2019-05-25T15:00:00,60000.0,100000.0,125000.0,Phillips,1931.0,etching,260.0,31.4,22.5,HK$,7644.71,12741.18,15926.47
Pablo Picasso,Femme en buste/ Buste de femme couchée,2019-05-15T04:00:00,2019-05-15T06:00:00,300000.0,500000.0,375000.0,Phillips,1939.0,crayon,,48.3,63.3,$,300000.0,500000.0,375000.0
Pablo Picasso,"Modèle contemplant un Groupe sculpté (Model Contemplating a Sculpture), plate 66, from La Suite Vollard",2019-04-23T04:00:00,2019-04-23T06:00:00,7000.0,10000.0,16875.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,7000.0,10000.0,16875.0
Pablo Picasso,"Modèle contemplant un Groupe sculpté (Model Contemplating a Sculpture), plate 66, from La Suite Vollard",2019-04-23T04:00:00,2019-04-23T06:00:00,7000.0,10000.0,16875.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,7000.0,10000.0,16875.0
Pablo Picasso,"Modèle contemplant un Groupe sculpté (Model Contemplating a Sculpture), plate 66, from La Suite Vollard",2019-04-23T04:00:00,2019-04-23T06:00:00,7000.0,10000.0,16875.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,7000.0,10000.0,16875.0
Pablo Picasso,"Modèle contemplant un Groupe sculpté (Model Contemplating a Sculpture), plate 66, from La Suite Vollard",2019-04-23T04:00:00,2019-04-23T06:00:00,7000.0,10000.0,16875.0,Phillips,1933.0,Etching,260.0,29.8,36.8,$,7000.0,10000.0,16875.0
Pablo Picasso,"Carnaval 1967 ""Clown et danseurs"" (Carnival 1967 ""Clown and Dancers"")",2019-04-23T04:00:00,2019-04-23T06:00:00,5000.0,7000.0,8750.0,Phillips,1967.0,Linocut,,63.8,53.0,$,5000.0,7000.0,8750.0
Pablo Picasso,"Buste de femme au corsage blanc (Jacqueline de profil) (Bust of a Woman with White Bodice, Jacqueline in Profile)",2019-04-23T04:00:00,2019-04-23T06:00:00,30000.0,50000.0,52500.0,Phillips,1957.0,Lithograph,,69.9,49.5,$,30000.0,50000.0,52500.0
Pablo Picasso,"Carnaval 1967 ""Clown et danseurs"" (Carnival 1967 ""Clown and Dancers"")",2019-04-23T04:00:00,2019-04-23T06:00:00,5000.0,7000.0,8750.0,Phillips,1967.0,Linocut,,63.8,53.0,$,5000.0,7000.0,8750.0
Pablo Picasso,Les Jeux et la Lecture (Games and Reading),2019-04-23T04:00:00,2019-04-23T06:00:00,15000.0,25000.0,32500.0,Phillips,1953.0,Lithograph,,47.9,62.5,$,15000.0,25000.0,32500.0
Pablo Picasso,Femme nue endormie ou morte (Danaé?) (Nude Woman Sleeping or Dead [Danae?]),2019-01-24T00:00:00,2019-01-24T02:00:00,1500.0,2000.0,1875.0,Phillips,1934.0,Etching,,13.9,20.8,£,1962.32,2616.43,2452.9
Pablo Picasso,Lysistrata,2019-01-24T00:00:00,2019-01-24T02:00:00,2500.0,3500.0,3500.0,Phillips,1934.0,etching,1500.0,24.0,2.0,£,3270.54,4578.75,4578.75
Pablo Picasso,Lysistrata,2019-01-24T00:00:00,2019-01-24T02:00:00,2500.0,3500.0,3500.0,Phillips,1934.0,etching,1500.0,24.0,2.0,£,3270.54,4578.75,4578.75
Pablo Picasso,Tête de taureau (Bull's Head),2019-01-24T00:00:00,2019-01-24T02:00:00,15000.0,20000.0,35000.0,Phillips,1956.0,,,,,£,19623.23,26164.31,45787.55
Pablo Picasso,Buste de profil (Bust in Profile),2019-01-24T00:00:00,2019-01-24T02:00:00,20000.0,30000.0,30000.0,Phillips,1957.0,Lithograph,,64.0,50.0,£,26164.31,39246.47,39246.47
Pablo Picasso,"Garçon et dormeuse à la chandelle (Boy and Sleeping Woman by Candlelight), plate 26 from La Suite Vollard",2019-01-24T00:00:00,2019-01-24T02:00:00,15000.0,20000.0,16250.0,Phillips,1934.0,Etching,50.0,23.5,29.5,£,19623.23,26164.31,21258.5
Pablo Picasso,Grand nu de femme (Large Nude Woman),2019-01-24T00:00:00,2019-01-24T02:00:00,30000.0,50000.0,47500.0,Phillips,1962.0,Linocut,,64.0,52.9,£,39246.47,65410.78,62140.24
Pablo Picasso,Nu couché et homme écrivant (Sleeping Nude and Man Writing),2018-11-14T05:00:00,2018-11-14T07:00:00,120000.0,180000.0,100000.0,Phillips,1969.0,ink,,21.9,31.1,$,120000.0,180000.0,100000.0
Pablo Picasso,Nu couché et homme écrivant (Sleeping Nude and Man Writing),2018-11-14T05:00:00,2018-11-14T07:00:00,120000.0,180000.0,100000.0,Phillips,1969.0,ink,,21.9,31.1,$,120000.0,180000.0,100000.0
Pablo Picasso,Nu couché et homme écrivant (Sleeping Nude and Man Writing),2018-11-14T05:00:00,2018-11-14T07:00:00,120000.0,180000.0,100000.0,Phillips,1969.0,ink,,21.9,31.1,$,120000.0,180000.0,100000.0
Pablo Picasso,Tête de taureau (Bull's Head),2019-01-24T00:00:00,2019-01-24T02:00:00,15000.0,20000.0,35000.0,Phillips,1956.0,,,,,£,19623.23,26164.31,45787.55
Pablo Picasso,Yan face (Yan visage),2018-10-17T04:00:00,2018-10-17T06:00:00,3500.0,4500.0,13750.0,Phillips,1963.0,Ceramic,,11.4,15.2,$,3500.0,4500.0,13750.0
Pablo Picasso,Yan face (Yan visage),2018-10-17T04:00:00,2018-10-17T06:00:00,3500.0,4500.0,13750.0,Phillips,1963.0,Ceramic,,11.4,15.2,$,3500.0,4500.0,13750.0
Pablo Picasso,Little-headed Yan (Yan petites têtes),2018-10-17T04:00:00,2018-10-17T06:00:00,3500.0,4500.0,8125.0,Phillips,1963.0,Ceramic,,11.4,15.2,$,3500.0,4500.0,8125.0
Pablo Picasso,Hibou,2018-10-04T23:00:00,2018-10-05T01:00:00,50000.0,70000.0,93750.0,Phillips,1957.0,,,20.0,4.0,£,65121.13,91169.58,122102.11
Pablo Picasso,"Vieux clown avec une ravissante personne (Old Clown with a Lovely Person), plate 49 from the 347 Series",2018-10-17T04:00:00,2018-10-17T06:00:00,2500.0,3500.0,5250.0,Phillips,1968.0,Aquatint,50.0,12.4,8.9,$,2500.0,3500.0,5250.0
Pablo Picasso,Tête de jeune fille (Head of a Young Girl),2018-10-17T04:00:00,2018-10-17T06:00:00,20000.0,30000.0,45000.0,Phillips,1949.0,Lithograph,,39.7,29.8,$,20000.0,30000.0,45000.0
Pablo Picasso,Tête de femme (Head of a Woman),2018-10-17T04:00:00,2018-10-17T06:00:00,10000.0,15000.0,22500.0,Phillips,1945.0,Lithograph,,30.2,24.1,$,10000.0,15000.0,22500.0
Pablo Picasso,Tête de jeune fille (Head of a Young Girl),2018-10-17T04:00:00,2018-10-17T06:00:00,10000.0,15000.0,16250.0,Phillips,1946.0,Lithograph,,31.4,24.1,$,10000.0,15000.0,16250.0
Pablo Picasso,Buste au fond étoilé (Bust with Star Spangled Background),2018-10-17T04:00:00,2018-10-17T06:00:00,20000.0,30000.0,25000.0,Phillips,1949.0,Lithograph,,65.7,49.8,$,20000.0,30000.0,25000.0
Pablo Picasso,"Portrait de Jacqueline de Face II (Portrait of Jacqueline, Face II)",2018-10-17T04:00:00,2018-10-17T06:00:00,80000.0,120000.0,188750.0,Phillips,1962.0,Linocut,,63.8,52.4,$,80000.0,120000.0,188750.0
Pablo Picasso,Fumeur au maillot rayé gris et bleu (Smoker in Grey and Blue striped Jersey),2018-06-06T23:00:00,2018-06-07T01:00:00,15000.0,20000.0,25000.0,Phillips,1964.0,Aquatint,,41.3,31.7,£,20132.34,26843.12,33553.9
Pablo Picasso,Fumeur au maillot rayé gris et bleu (Smoker in Grey and Blue striped Jersey),2018-06-06T23:00:00,2018-06-07T01:00:00,15000.0,20000.0,25000.0,Phillips,1964.0,Aquatint,,41.3,31.7,£,20132.34,26843.12,33553.9
